"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FRA","HUR","WOMEN","PC_LF","Q","2020-Q2",7.033333,
"FRA","HUR","WOMEN","PC_LF","Q","2020-Q3",8.766666,
"FRA","HUR","WOMEN","PC_LF","Q","2020-Q4",8.033334,
"FRA","HUR","WOMEN","PC_LF","Q","2021-Q1",7.8,
"FRA","HUR","WOMEN","PC_LF","Q","2021-Q2",8.033334,
"FRA","HUR","WOMEN","PC_LF","Q","2021-Q3",7.833333,
"FRA","HUR","WOMEN","PC_LF","Q","2021-Q4",7.333333,
"FRA","HUR","WOMEN","PC_LF","Q","2022-Q1",7.333333,
"FRA","HUR","WOMEN","PC_LF","Q","2022-Q2",7.366667,
"FRA","HUR","WOMEN","PC_LF","Q","2022-Q3",6.933333,
"FRA","HUR","WOMEN","PC_LF","Q","2022-Q4",6.9,
"FRA","HUR","WOMEN","PC_LF","Q","2023-Q1",6.733333,
"FRA","HUR","WOMEN","PC_LF","Q","2023-Q2",6.766667,
"KOR","HUR","WOMEN","PC_LF","M","1989-01",1.9652,
"KOR","HUR","WOMEN","PC_LF","M","1989-02",1.998077,
"KOR","HUR","WOMEN","PC_LF","M","1989-03",1.859508,
"KOR","HUR","WOMEN","PC_LF","M","1989-04",1.967866,
"KOR","HUR","WOMEN","PC_LF","M","1989-05",1.876597,
"KOR","HUR","WOMEN","PC_LF","M","1989-06",1.897046,
"KOR","HUR","WOMEN","PC_LF","M","1989-07",1.87835,
"KOR","HUR","WOMEN","PC_LF","M","1989-08",1.885975,
"KOR","HUR","WOMEN","PC_LF","M","1989-09",1.62843,
"KOR","HUR","WOMEN","PC_LF","M","1989-10",1.526111,
"KOR","HUR","WOMEN","PC_LF","M","1989-11",2.012312,
"KOR","HUR","WOMEN","PC_LF","M","1989-12",1.743066,
"KOR","HUR","WOMEN","PC_LF","M","1990-01",1.687359,
"KOR","HUR","WOMEN","PC_LF","M","1990-02",1.867431,
"KOR","HUR","WOMEN","PC_LF","M","1990-03",1.809693,
"KOR","HUR","WOMEN","PC_LF","M","1990-04",1.675088,
"KOR","HUR","WOMEN","PC_LF","M","1990-05",1.814797,
"KOR","HUR","WOMEN","PC_LF","M","1990-06",1.75361,
"KOR","HUR","WOMEN","PC_LF","M","1990-07",1.76175,
"KOR","HUR","WOMEN","PC_LF","M","1990-08",1.738837,
"KOR","HUR","WOMEN","PC_LF","M","1990-09",1.680931,
"KOR","HUR","WOMEN","PC_LF","M","1990-10",1.721916,
"KOR","HUR","WOMEN","PC_LF","M","1990-11",1.925546,
"KOR","HUR","WOMEN","PC_LF","M","1990-12",2.052899,"B"
"KOR","HUR","WOMEN","PC_LF","M","1991-01",2.041475,
"KOR","HUR","WOMEN","PC_LF","M","1991-02",2.053839,
"KOR","HUR","WOMEN","PC_LF","M","1991-03",2.034142,
"KOR","HUR","WOMEN","PC_LF","M","1991-04",1.832308,
"KOR","HUR","WOMEN","PC_LF","M","1991-05",1.920856,
"KOR","HUR","WOMEN","PC_LF","M","1991-06",2.002142,
"KOR","HUR","WOMEN","PC_LF","M","1991-07",2.158984,
"KOR","HUR","WOMEN","PC_LF","M","1991-08",1.783028,
"KOR","HUR","WOMEN","PC_LF","M","1991-09",1.975891,
"KOR","HUR","WOMEN","PC_LF","M","1991-10",2.111606,
"KOR","HUR","WOMEN","PC_LF","M","1991-11",2.057951,
"KOR","HUR","WOMEN","PC_LF","M","1991-12",2.021427,
"KOR","HUR","WOMEN","PC_LF","M","1992-01",2.144019,
"KOR","HUR","WOMEN","PC_LF","M","1992-02",2.080967,
"KOR","HUR","WOMEN","PC_LF","M","1992-03",2.13907,
"KOR","HUR","WOMEN","PC_LF","M","1992-04",2.195755,
"KOR","HUR","WOMEN","PC_LF","M","1992-05",2.165436,
"KOR","HUR","WOMEN","PC_LF","M","1992-06",2.069859,
"KOR","HUR","WOMEN","PC_LF","M","1992-07",1.973902,
"KOR","HUR","WOMEN","PC_LF","M","1992-08",2.151262,
"KOR","HUR","WOMEN","PC_LF","M","1992-09",2.237695,
"KOR","HUR","WOMEN","PC_LF","M","1992-10",2.14285,
"KOR","HUR","WOMEN","PC_LF","M","1992-11",2.129458,
"KOR","HUR","WOMEN","PC_LF","M","1992-12",2.197784,
"KOR","HUR","WOMEN","PC_LF","M","1993-01",2.261623,
"KOR","HUR","WOMEN","PC_LF","M","1993-02",2.137083,
"KOR","HUR","WOMEN","PC_LF","M","1993-03",2.137167,
"KOR","HUR","WOMEN","PC_LF","M","1993-04",2.314665,
"KOR","HUR","WOMEN","PC_LF","M","1993-05",2.360613,
"KOR","HUR","WOMEN","PC_LF","M","1993-06",2.324445,
"KOR","HUR","WOMEN","PC_LF","M","1993-07",2.352368,
"KOR","HUR","WOMEN","PC_LF","M","1993-08",2.342845,
"KOR","HUR","WOMEN","PC_LF","M","1993-09",2.264969,
"KOR","HUR","WOMEN","PC_LF","M","1993-10",2.545618,
"KOR","HUR","WOMEN","PC_LF","M","1993-11",2.303066,
"KOR","HUR","WOMEN","PC_LF","M","1993-12",2.149832,
"KOR","HUR","WOMEN","PC_LF","M","1994-01",1.910303,
"KOR","HUR","WOMEN","PC_LF","M","1994-02",2.073868,
"KOR","HUR","WOMEN","PC_LF","M","1994-03",2.107165,
"KOR","HUR","WOMEN","PC_LF","M","1994-04",2.107933,
"KOR","HUR","WOMEN","PC_LF","M","1994-05",1.958909,
"KOR","HUR","WOMEN","PC_LF","M","1994-06",2.015749,
"KOR","HUR","WOMEN","PC_LF","M","1994-07",1.974713,
"KOR","HUR","WOMEN","PC_LF","M","1994-08",1.909583,
"KOR","HUR","WOMEN","PC_LF","M","1994-09",1.909839,
"KOR","HUR","WOMEN","PC_LF","M","1994-10",1.864701,
"KOR","HUR","WOMEN","PC_LF","M","1994-11",1.772846,
"KOR","HUR","WOMEN","PC_LF","M","1994-12",1.761382,
"KOR","HUR","WOMEN","PC_LF","M","1995-01",1.467867,
"KOR","HUR","WOMEN","PC_LF","M","1995-02",1.720407,
"KOR","HUR","WOMEN","PC_LF","M","1995-03",1.724511,
"KOR","HUR","WOMEN","PC_LF","M","1995-04",1.689649,
"KOR","HUR","WOMEN","PC_LF","M","1995-05",1.751863,
"KOR","HUR","WOMEN","PC_LF","M","1995-06",1.794282,
"KOR","HUR","WOMEN","PC_LF","M","1995-07",1.767954,
"KOR","HUR","WOMEN","PC_LF","M","1995-08",1.748786,
"KOR","HUR","WOMEN","PC_LF","M","1995-09",1.844337,
"KOR","HUR","WOMEN","PC_LF","M","1995-10",1.767507,
"KOR","HUR","WOMEN","PC_LF","M","1995-11",1.602655,
"KOR","HUR","WOMEN","PC_LF","M","1995-12",1.596258,
"KOR","HUR","WOMEN","PC_LF","M","1996-01",1.504397,
"KOR","HUR","WOMEN","PC_LF","M","1996-02",1.505311,
"KOR","HUR","WOMEN","PC_LF","M","1996-03",1.517713,
"KOR","HUR","WOMEN","PC_LF","M","1996-04",1.495733,
"KOR","HUR","WOMEN","PC_LF","M","1996-05",1.464543,
"KOR","HUR","WOMEN","PC_LF","M","1996-06",1.535851,
"KOR","HUR","WOMEN","PC_LF","M","1996-07",1.440259,
"KOR","HUR","WOMEN","PC_LF","M","1996-08",1.557263,
"KOR","HUR","WOMEN","PC_LF","M","1996-09",1.4169,
"KOR","HUR","WOMEN","PC_LF","M","1996-10",1.640941,
"KOR","HUR","WOMEN","PC_LF","M","1996-11",1.922808,
"KOR","HUR","WOMEN","PC_LF","M","1996-12",2.041622,
"KOR","HUR","WOMEN","PC_LF","M","1997-01",2.083683,
"KOR","HUR","WOMEN","PC_LF","M","1997-02",2.313481,
"KOR","HUR","WOMEN","PC_LF","M","1997-03",2.382807,
"KOR","HUR","WOMEN","PC_LF","M","1997-04",2.362614,
"KOR","HUR","WOMEN","PC_LF","M","1997-05",2.345341,
"KOR","HUR","WOMEN","PC_LF","M","1997-06",2.117793,
"KOR","HUR","WOMEN","PC_LF","M","1997-07",2.153253,
"KOR","HUR","WOMEN","PC_LF","M","1997-08",2.104136,
"KOR","HUR","WOMEN","PC_LF","M","1997-09",2.21162,
"KOR","HUR","WOMEN","PC_LF","M","1997-10",2.200464,
"KOR","HUR","WOMEN","PC_LF","M","1997-11",2.698502,
"KOR","HUR","WOMEN","PC_LF","M","1997-12",2.815739,
"KOR","HUR","WOMEN","PC_LF","M","1998-01",3.505595,
"KOR","HUR","WOMEN","PC_LF","M","1998-02",4.031193,
"KOR","HUR","WOMEN","PC_LF","M","1998-03",4.290006,
"KOR","HUR","WOMEN","PC_LF","M","1998-04",5.040952,
"KOR","HUR","WOMEN","PC_LF","M","1998-05",5.448595,
"KOR","HUR","WOMEN","PC_LF","M","1998-06",6.105849,
"KOR","HUR","WOMEN","PC_LF","M","1998-07",6.963747,
"KOR","HUR","WOMEN","PC_LF","M","1998-08",6.483725,
"KOR","HUR","WOMEN","PC_LF","M","1998-09",6.839282,
"KOR","HUR","WOMEN","PC_LF","M","1998-10",7.113527,
"KOR","HUR","WOMEN","PC_LF","M","1998-11",6.859457,
"KOR","HUR","WOMEN","PC_LF","M","1998-12",6.998363,
"KOR","HUR","WOMEN","PC_LF","M","1999-01",6.328485,
"KOR","HUR","WOMEN","PC_LF","M","1999-02",5.714929,
"KOR","HUR","WOMEN","PC_LF","M","1999-03",5.54134,
"KOR","HUR","WOMEN","PC_LF","M","1999-04",5.455078,
"KOR","HUR","WOMEN","PC_LF","M","1999-05",4.971044,"B"
"KOR","HUR","WOMEN","PC_LF","M","1999-06",6.2,
"KOR","HUR","WOMEN","PC_LF","M","1999-07",5.8,
"KOR","HUR","WOMEN","PC_LF","M","1999-08",5.1,
"KOR","HUR","WOMEN","PC_LF","M","1999-09",4.7,
"KOR","HUR","WOMEN","PC_LF","M","1999-10",4.5,
"KOR","HUR","WOMEN","PC_LF","M","1999-11",4.4,
"KOR","HUR","WOMEN","PC_LF","M","1999-12",4.2,
"KOR","HUR","WOMEN","PC_LF","M","2000-01",4.2,
"KOR","HUR","WOMEN","PC_LF","M","2000-02",4,
"KOR","HUR","WOMEN","PC_LF","M","2000-03",3.9,
"KOR","HUR","WOMEN","PC_LF","M","2000-04",3.5,
"KOR","HUR","WOMEN","PC_LF","M","2000-05",3.6,
"KOR","HUR","WOMEN","PC_LF","M","2000-06",3.4,
"KOR","HUR","WOMEN","PC_LF","M","2000-07",3.3,
"KOR","HUR","WOMEN","PC_LF","M","2000-08",3.4,
"KOR","HUR","WOMEN","PC_LF","M","2000-09",3.8,
"KOR","HUR","WOMEN","PC_LF","M","2000-10",3.4,
"KOR","HUR","WOMEN","PC_LF","M","2000-11",3.5,
"KOR","HUR","WOMEN","PC_LF","M","2000-12",3.6,
"KOR","HUR","WOMEN","PC_LF","M","2001-01",3.5,
"KOR","HUR","WOMEN","PC_LF","M","2001-02",3.8,
"KOR","HUR","WOMEN","PC_LF","M","2001-03",3.6,
"KOR","HUR","WOMEN","PC_LF","M","2001-04",3.4,
"KOR","HUR","WOMEN","PC_LF","M","2001-05",3.2,
"KOR","HUR","WOMEN","PC_LF","M","2001-06",3.3,
"KOR","HUR","WOMEN","PC_LF","M","2001-07",3.2,
"KOR","HUR","WOMEN","PC_LF","M","2001-08",3.2,
"KOR","HUR","WOMEN","PC_LF","M","2001-09",3.1,
"KOR","HUR","WOMEN","PC_LF","M","2001-10",3.1,
"KOR","HUR","WOMEN","PC_LF","M","2001-11",3.2,
"KOR","HUR","WOMEN","PC_LF","M","2001-12",3.2,
"KOR","HUR","WOMEN","PC_LF","M","2002-01",3.2,
"KOR","HUR","WOMEN","PC_LF","M","2002-02",3,
"KOR","HUR","WOMEN","PC_LF","M","2002-03",3,
"KOR","HUR","WOMEN","PC_LF","M","2002-04",2.9,
"KOR","HUR","WOMEN","PC_LF","M","2002-05",2.8,
"KOR","HUR","WOMEN","PC_LF","M","2002-06",2.5,
"KOR","HUR","WOMEN","PC_LF","M","2002-07",2.7,
"KOR","HUR","WOMEN","PC_LF","M","2002-08",2.6,
"KOR","HUR","WOMEN","PC_LF","M","2002-09",2.5,
"KOR","HUR","WOMEN","PC_LF","M","2002-10",2.5,
"KOR","HUR","WOMEN","PC_LF","M","2002-11",2.5,
"KOR","HUR","WOMEN","PC_LF","M","2002-12",2.5,
"KOR","HUR","WOMEN","PC_LF","M","2003-01",3.2,
"KOR","HUR","WOMEN","PC_LF","M","2003-02",3,
"KOR","HUR","WOMEN","PC_LF","M","2003-03",3,
"KOR","HUR","WOMEN","PC_LF","M","2003-04",3.2,
"KOR","HUR","WOMEN","PC_LF","M","2003-05",3.3,
"KOR","HUR","WOMEN","PC_LF","M","2003-06",3.3,
"KOR","HUR","WOMEN","PC_LF","M","2003-07",3.4,
"KOR","HUR","WOMEN","PC_LF","M","2003-08",3.3,
"KOR","HUR","WOMEN","PC_LF","M","2003-09",3.3,
"KOR","HUR","WOMEN","PC_LF","M","2003-10",3.4,
"KOR","HUR","WOMEN","PC_LF","M","2003-11",3.8,
"KOR","HUR","WOMEN","PC_LF","M","2003-12",3.5,
"KOR","HUR","WOMEN","PC_LF","M","2004-01",3.3,
"KOR","HUR","WOMEN","PC_LF","M","2004-02",3.4,
"KOR","HUR","WOMEN","PC_LF","M","2004-03",3.6,
"KOR","HUR","WOMEN","PC_LF","M","2004-04",3.5,
"KOR","HUR","WOMEN","PC_LF","M","2004-05",3.4,
"KOR","HUR","WOMEN","PC_LF","M","2004-06",3.3,
"KOR","HUR","WOMEN","PC_LF","M","2004-07",3.3,
"KOR","HUR","WOMEN","PC_LF","M","2004-08",3.4,
"KOR","HUR","WOMEN","PC_LF","M","2004-09",3.3,
"KOR","HUR","WOMEN","PC_LF","M","2004-10",3.2,
"KOR","HUR","WOMEN","PC_LF","M","2004-11",3.2,
"KOR","HUR","WOMEN","PC_LF","M","2004-12",3.3,
"KOR","HUR","WOMEN","PC_LF","M","2005-01",3.5,
"KOR","HUR","WOMEN","PC_LF","M","2005-02",3.3,
"KOR","HUR","WOMEN","PC_LF","M","2005-03",3.3,
"KOR","HUR","WOMEN","PC_LF","M","2005-04",3.5,
"KOR","HUR","WOMEN","PC_LF","M","2005-05",3.5,
"KOR","HUR","WOMEN","PC_LF","M","2005-06",3.5,
"KOR","HUR","WOMEN","PC_LF","M","2005-07",3.3,
"KOR","HUR","WOMEN","PC_LF","M","2005-08",3.1,
"KOR","HUR","WOMEN","PC_LF","M","2005-09",3.7,
"KOR","HUR","WOMEN","PC_LF","M","2005-10",3.7,
"KOR","HUR","WOMEN","PC_LF","M","2005-11",3.3,
"KOR","HUR","WOMEN","PC_LF","M","2005-12",3.1,
"KOR","HUR","WOMEN","PC_LF","M","2006-01",2.9,
"KOR","HUR","WOMEN","PC_LF","M","2006-02",3,
"KOR","HUR","WOMEN","PC_LF","M","2006-03",3,
"KOR","HUR","WOMEN","PC_LF","M","2006-04",2.8,
"KOR","HUR","WOMEN","PC_LF","M","2006-05",2.8,
"KOR","HUR","WOMEN","PC_LF","M","2006-06",2.9,
"KOR","HUR","WOMEN","PC_LF","M","2006-07",2.9,
"KOR","HUR","WOMEN","PC_LF","M","2006-08",3.2,
"KOR","HUR","WOMEN","PC_LF","M","2006-09",3.1,
"KOR","HUR","WOMEN","PC_LF","M","2006-10",3,
"KOR","HUR","WOMEN","PC_LF","M","2006-11",2.9,
"KOR","HUR","WOMEN","PC_LF","M","2006-12",2.8,
"KOR","HUR","WOMEN","PC_LF","M","2007-01",2.7,
"KOR","HUR","WOMEN","PC_LF","M","2007-02",2.5,
"KOR","HUR","WOMEN","PC_LF","M","2007-03",2.5,
"KOR","HUR","WOMEN","PC_LF","M","2007-04",2.6,
"KOR","HUR","WOMEN","PC_LF","M","2007-05",2.6,
"KOR","HUR","WOMEN","PC_LF","M","2007-06",2.6,
"KOR","HUR","WOMEN","PC_LF","M","2007-07",2.8,
"KOR","HUR","WOMEN","PC_LF","M","2007-08",2.7,
"KOR","HUR","WOMEN","PC_LF","M","2007-09",2.7,
"KOR","HUR","WOMEN","PC_LF","M","2007-10",2.7,
"KOR","HUR","WOMEN","PC_LF","M","2007-11",2.8,
"KOR","HUR","WOMEN","PC_LF","M","2007-12",2.7,
"KOR","HUR","WOMEN","PC_LF","M","2008-01",2.6,
"KOR","HUR","WOMEN","PC_LF","M","2008-02",2.3,
"KOR","HUR","WOMEN","PC_LF","M","2008-03",2.5,
"KOR","HUR","WOMEN","PC_LF","M","2008-04",2.5,
"KOR","HUR","WOMEN","PC_LF","M","2008-05",2.6,
"KOR","HUR","WOMEN","PC_LF","M","2008-06",2.8,
"KOR","HUR","WOMEN","PC_LF","M","2008-07",2.6,
"KOR","HUR","WOMEN","PC_LF","M","2008-08",2.7,
"KOR","HUR","WOMEN","PC_LF","M","2008-09",2.6,
"KOR","HUR","WOMEN","PC_LF","M","2008-10",2.7,
"KOR","HUR","WOMEN","PC_LF","M","2008-11",2.8,
"KOR","HUR","WOMEN","PC_LF","M","2008-12",2.7,
"KOR","HUR","WOMEN","PC_LF","M","2009-01",2.7,
"KOR","HUR","WOMEN","PC_LF","M","2009-02",2.6,
"KOR","HUR","WOMEN","PC_LF","M","2009-03",2.8,
"KOR","HUR","WOMEN","PC_LF","M","2009-04",3,
"KOR","HUR","WOMEN","PC_LF","M","2009-05",3.3,
"KOR","HUR","WOMEN","PC_LF","M","2009-06",3.3,
"KOR","HUR","WOMEN","PC_LF","M","2009-07",3.1,
"KOR","HUR","WOMEN","PC_LF","M","2009-08",3.2,
"KOR","HUR","WOMEN","PC_LF","M","2009-09",3,
"KOR","HUR","WOMEN","PC_LF","M","2009-10",3,
"KOR","HUR","WOMEN","PC_LF","M","2009-11",3.2,
"KOR","HUR","WOMEN","PC_LF","M","2009-12",3.3,
"KOR","HUR","WOMEN","PC_LF","M","2010-01",4.6,
"KOR","HUR","WOMEN","PC_LF","M","2010-02",3.6,
"KOR","HUR","WOMEN","PC_LF","M","2010-03",3.2,
"KOR","HUR","WOMEN","PC_LF","M","2010-04",3,
"KOR","HUR","WOMEN","PC_LF","M","2010-05",2.6,
"KOR","HUR","WOMEN","PC_LF","M","2010-06",2.9,
"KOR","HUR","WOMEN","PC_LF","M","2010-07",3.3,
"KOR","HUR","WOMEN","PC_LF","M","2010-08",3.2,
"KOR","HUR","WOMEN","PC_LF","M","2010-09",3.7,
"KOR","HUR","WOMEN","PC_LF","M","2010-10",3.4,
"KOR","HUR","WOMEN","PC_LF","M","2010-11",2.9,
"KOR","HUR","WOMEN","PC_LF","M","2010-12",3.4,
"KOR","HUR","WOMEN","PC_LF","M","2011-01",3.3,
"KOR","HUR","WOMEN","PC_LF","M","2011-02",3.5,
"KOR","HUR","WOMEN","PC_LF","M","2011-03",3.6,
"KOR","HUR","WOMEN","PC_LF","M","2011-04",3.2,
"KOR","HUR","WOMEN","PC_LF","M","2011-05",2.9,
"KOR","HUR","WOMEN","PC_LF","M","2011-06",3.1,
"KOR","HUR","WOMEN","PC_LF","M","2011-07",3,
"KOR","HUR","WOMEN","PC_LF","M","2011-08",2.9,
"KOR","HUR","WOMEN","PC_LF","M","2011-09",3.1,
"KOR","HUR","WOMEN","PC_LF","M","2011-10",2.8,
"KOR","HUR","WOMEN","PC_LF","M","2011-11",2.9,
"KOR","HUR","WOMEN","PC_LF","M","2011-12",2.9,
"KOR","HUR","WOMEN","PC_LF","M","2012-01",3,
"KOR","HUR","WOMEN","PC_LF","M","2012-02",3.3,
"KOR","HUR","WOMEN","PC_LF","M","2012-03",3.1,
"KOR","HUR","WOMEN","PC_LF","M","2012-04",3,
"KOR","HUR","WOMEN","PC_LF","M","2012-05",2.9,
"KOR","HUR","WOMEN","PC_LF","M","2012-06",2.9,
"KOR","HUR","WOMEN","PC_LF","M","2012-07",2.9,
"KOR","HUR","WOMEN","PC_LF","M","2012-08",3,
"KOR","HUR","WOMEN","PC_LF","M","2012-09",3,
"KOR","HUR","WOMEN","PC_LF","M","2012-10",3,
"KOR","HUR","WOMEN","PC_LF","M","2012-11",2.9,
"KOR","HUR","WOMEN","PC_LF","M","2012-12",2.6,
"KOR","HUR","WOMEN","PC_LF","M","2013-01",2.8,
"KOR","HUR","WOMEN","PC_LF","M","2013-02",2.7,
"KOR","HUR","WOMEN","PC_LF","M","2013-03",2.9,
"KOR","HUR","WOMEN","PC_LF","M","2013-04",2.7,
"KOR","HUR","WOMEN","PC_LF","M","2013-05",2.8,
"KOR","HUR","WOMEN","PC_LF","M","2013-06",2.8,
"KOR","HUR","WOMEN","PC_LF","M","2013-07",2.8,
"KOR","HUR","WOMEN","PC_LF","M","2013-08",2.9,
"KOR","HUR","WOMEN","PC_LF","M","2013-09",2.8,
"KOR","HUR","WOMEN","PC_LF","M","2013-10",2.8,
"KOR","HUR","WOMEN","PC_LF","M","2013-11",2.9,
"KOR","HUR","WOMEN","PC_LF","M","2013-12",3.1,
"KOR","HUR","WOMEN","PC_LF","M","2014-01",3,
"KOR","HUR","WOMEN","PC_LF","M","2014-02",3.5,
"KOR","HUR","WOMEN","PC_LF","M","2014-03",3.3,
"KOR","HUR","WOMEN","PC_LF","M","2014-04",3.5,
"KOR","HUR","WOMEN","PC_LF","M","2014-05",3.7,
"KOR","HUR","WOMEN","PC_LF","M","2014-06",3.6,
"KOR","HUR","WOMEN","PC_LF","M","2014-07",3.6,
"KOR","HUR","WOMEN","PC_LF","M","2014-08",3.5,
"KOR","HUR","WOMEN","PC_LF","M","2014-09",3.3,
"KOR","HUR","WOMEN","PC_LF","M","2014-10",3.5,
"KOR","HUR","WOMEN","PC_LF","M","2014-11",3.5,
"KOR","HUR","WOMEN","PC_LF","M","2014-12",3.5,
"KOR","HUR","WOMEN","PC_LF","M","2015-01",3.3,
"KOR","HUR","WOMEN","PC_LF","M","2015-02",3.5,
"KOR","HUR","WOMEN","PC_LF","M","2015-03",3.5,
"KOR","HUR","WOMEN","PC_LF","M","2015-04",3.7,
"KOR","HUR","WOMEN","PC_LF","M","2015-05",3.8,
"KOR","HUR","WOMEN","PC_LF","M","2015-06",3.7,
"KOR","HUR","WOMEN","PC_LF","M","2015-07",3.7,
"KOR","HUR","WOMEN","PC_LF","M","2015-08",3.6,
"KOR","HUR","WOMEN","PC_LF","M","2015-09",3.4,
"KOR","HUR","WOMEN","PC_LF","M","2015-10",3.5,
"KOR","HUR","WOMEN","PC_LF","M","2015-11",3.4,
"KOR","HUR","WOMEN","PC_LF","M","2015-12",3.4,
"KOR","HUR","WOMEN","PC_LF","M","2016-01",3.2,
"KOR","HUR","WOMEN","PC_LF","M","2016-02",3.7,
"KOR","HUR","WOMEN","PC_LF","M","2016-03",3.5,
"KOR","HUR","WOMEN","PC_LF","M","2016-04",3.5,
"KOR","HUR","WOMEN","PC_LF","M","2016-05",3.4,
"KOR","HUR","WOMEN","PC_LF","M","2016-06",3.3,
"KOR","HUR","WOMEN","PC_LF","M","2016-07",3.4,
"KOR","HUR","WOMEN","PC_LF","M","2016-08",3.8,
"KOR","HUR","WOMEN","PC_LF","M","2016-09",4,
"KOR","HUR","WOMEN","PC_LF","M","2016-10",3.9,
"KOR","HUR","WOMEN","PC_LF","M","2016-11",3.8,
"KOR","HUR","WOMEN","PC_LF","M","2016-12",3.5,
"KOR","HUR","WOMEN","PC_LF","M","2017-01",3.2,
"KOR","HUR","WOMEN","PC_LF","M","2017-02",3.9,
"KOR","HUR","WOMEN","PC_LF","M","2017-03",3.7,
"KOR","HUR","WOMEN","PC_LF","M","2017-04",3.7,
"KOR","HUR","WOMEN","PC_LF","M","2017-05",3.3,
"KOR","HUR","WOMEN","PC_LF","M","2017-06",3.5,
"KOR","HUR","WOMEN","PC_LF","M","2017-07",3.5,
"KOR","HUR","WOMEN","PC_LF","M","2017-08",3.9,
"KOR","HUR","WOMEN","PC_LF","M","2017-09",3.5,
"KOR","HUR","WOMEN","PC_LF","M","2017-10",3.5,
"KOR","HUR","WOMEN","PC_LF","M","2017-11",3.6,
"KOR","HUR","WOMEN","PC_LF","M","2017-12",3.2,
"KOR","HUR","WOMEN","PC_LF","M","2018-01",3.2,
"KOR","HUR","WOMEN","PC_LF","M","2018-02",3.7,
"KOR","HUR","WOMEN","PC_LF","M","2018-03",3.9,
"KOR","HUR","WOMEN","PC_LF","M","2018-04",3.7,
"KOR","HUR","WOMEN","PC_LF","M","2018-05",3.6,
"KOR","HUR","WOMEN","PC_LF","M","2018-06",3.5,
"KOR","HUR","WOMEN","PC_LF","M","2018-07",3.8,
"KOR","HUR","WOMEN","PC_LF","M","2018-08",4.6,
"KOR","HUR","WOMEN","PC_LF","M","2018-09",4.2,
"KOR","HUR","WOMEN","PC_LF","M","2018-10",4,
"KOR","HUR","WOMEN","PC_LF","M","2018-11",3.7,
"KOR","HUR","WOMEN","PC_LF","M","2018-12",3.2,
"KOR","HUR","WOMEN","PC_LF","M","2019-01",3.7,
"KOR","HUR","WOMEN","PC_LF","M","2019-02",3.7,
"KOR","HUR","WOMEN","PC_LF","M","2019-03",3.7,
"KOR","HUR","WOMEN","PC_LF","M","2019-04",3.8,
"KOR","HUR","WOMEN","PC_LF","M","2019-05",3.6,
"KOR","HUR","WOMEN","PC_LF","M","2019-06",3.7,
"KOR","HUR","WOMEN","PC_LF","M","2019-07",4,
"KOR","HUR","WOMEN","PC_LF","M","2019-08",3.5,
"KOR","HUR","WOMEN","PC_LF","M","2019-09",3.4,
"KOR","HUR","WOMEN","PC_LF","M","2019-10",3.4,
"KOR","HUR","WOMEN","PC_LF","M","2019-11",3.4,
"KOR","HUR","WOMEN","PC_LF","M","2019-12",3.5,
"KOR","HUR","WOMEN","PC_LF","M","2020-01",3.4,
"KOR","HUR","WOMEN","PC_LF","M","2020-02",3.2,
"KOR","HUR","WOMEN","PC_LF","M","2020-03",4,
"KOR","HUR","WOMEN","PC_LF","M","2020-04",3.9,
"KOR","HUR","WOMEN","PC_LF","M","2020-05",4.4,
"KOR","HUR","WOMEN","PC_LF","M","2020-06",4.3,
"KOR","HUR","WOMEN","PC_LF","M","2020-07",4.4,
"KOR","HUR","WOMEN","PC_LF","M","2020-08",4,
"KOR","HUR","WOMEN","PC_LF","M","2020-09",4.1,
"KOR","HUR","WOMEN","PC_LF","M","2020-10",4.3,
"KOR","HUR","WOMEN","PC_LF","M","2020-11",4.4,
"KOR","HUR","WOMEN","PC_LF","M","2020-12",4.6,
"KOR","HUR","WOMEN","PC_LF","M","2021-01",5.1,
"KOR","HUR","WOMEN","PC_LF","M","2021-02",3.9,
"KOR","HUR","WOMEN","PC_LF","M","2021-03",4.1,
"KOR","HUR","WOMEN","PC_LF","M","2021-04",3.8,
"KOR","HUR","WOMEN","PC_LF","M","2021-05",3.9,
"KOR","HUR","WOMEN","PC_LF","M","2021-06",3.8,
"KOR","HUR","WOMEN","PC_LF","M","2021-07",3.3,
"KOR","HUR","WOMEN","PC_LF","M","2021-08",3.2,
"KOR","HUR","WOMEN","PC_LF","M","2021-09",3,
"KOR","HUR","WOMEN","PC_LF","M","2021-10",3.3,
"KOR","HUR","WOMEN","PC_LF","M","2021-11",3.3,
"KOR","HUR","WOMEN","PC_LF","M","2021-12",4,
"KOR","HUR","WOMEN","PC_LF","M","2022-01",3.6,
"KOR","HUR","WOMEN","PC_LF","M","2022-02",2.7,
"KOR","HUR","WOMEN","PC_LF","M","2022-03",3,
"KOR","HUR","WOMEN","PC_LF","M","2022-04",3.1,
"KOR","HUR","WOMEN","PC_LF","M","2022-05",3.1,
"KOR","HUR","WOMEN","PC_LF","M","2022-06",3.1,
"KOR","HUR","WOMEN","PC_LF","M","2022-07",3.1,
"KOR","HUR","WOMEN","PC_LF","M","2022-08",2.8,
"KOR","HUR","WOMEN","PC_LF","M","2022-09",3,
